,MoviesN,AvgPop,AvgIMDB,Score 
George Mendel,1,0.04182033792567207,0.5925925925925924,0.050942669968197234
Michael Webber,1,0.04182033792567207,0.5925925925925924,0.050942669968197234
Lurko,1,0.04182033792567207,0.5925925925925924,0.050942669968197234
David de Keyser,1,0.04179099100903077,0.6543209876543209,0.05609236404089802
Lola Larson,1,0.04179099100903077,0.6543209876543209,0.05609236404089802
Margaret Lacey,1,0.04179099100903077,0.6543209876543209,0.05609236404089802
Lana Wood,1,0.04179099100903077,0.6543209876543209,0.05609236404089802
Bruce Cabot,1,0.04179099100903077,0.6543209876543209,0.05609236404089802
Laurence Naismith,1,0.04179099100903077,0.6543209876543209,0.05609236404089802
Joseph Furst,1,0.04179099100903077,0.6543209876543209,0.05609236404089802
Leonard Barr,1,0.04179099100903077,0.6543209876543209,0.05609236404089802
Putter Smith,1,0.04179099100903077,0.6543209876543209,0.05609236404089802
Trina Parks,1,0.04179099100903077,0.6543209876543209,0.05609236404089802
Bruce Glover,1,0.04179099100903077,0.6543209876543209,0.05609236404089802
Jimmy Dean,1,0.04179099100903077,0.6543209876543209,0.05609236404089802
David Bauer,1,0.04179099100903077,0.6543209876543209,0.05609236404089802
Adam Sims,1,0.04177591372599713,0.49382716049382713,0.042699891649209405
Richard Saperstein,1,0.04177591372599713,0.49382716049382713,0.042699891649209405
Marta Kristen,1,0.04177591372599713,0.49382716049382713,0.042699891649209405
Gary A. Hecker,1,0.04177591372599713,0.49382716049382713,0.042699891649209405
Jack Johnson,1,0.04177591372599713,0.49382716049382713,0.042699891649209405
Mark Goddard,1,0.04177591372599713,0.49382716049382713,0.042699891649209405
Abigail Canton,1,0.04177591372599713,0.49382716049382713,0.042699891649209405
June Lockhart,1,0.04177591372599713,0.49382716049382713,0.042699891649209405
Dick Tufeld,1,0.04177591372599713,0.49382716049382713,0.042699891649209405
Angela Cartwright,1,0.04177591372599713,0.49382716049382713,0.042699891649209405
James Blendick,1,0.0416740489421488,0.7283950617283949,0.062269074343072814
Julie Warner,1,0.0416740489421488,0.7283950617283949,0.062269074343072814
Domiziana Giordano,1,0.04167017431365274,0.7777777777777777,0.06638953061829372
Bellina Logan,1,0.04167017431365274,0.7777777777777777,0.06638953061829372
Laure Marsac,1,0.04167017431365274,0.7777777777777777,0.06638953061829372
George Kelly,1,0.04167017431365274,0.7777777777777777,0.06638953061829372
Sara Stockbridge,1,0.04167017431365274,0.7777777777777777,0.06638953061829372
Barbara Alyn Woods,1,0.04165750605390686,0.4444444444444443,0.03857506245172604
Lana Schwab,1,0.04165750605390686,0.4444444444444443,0.03857506245172604
The Unknown Comic,1,0.04165750605390686,0.4444444444444443,0.03857506245172604
Army Archerd,1,0.04165750605390686,0.4444444444444443,0.03857506245172604
Jake Steinfeld,1,0.04165750605390686,0.4444444444444443,0.03857506245172604
Donna Spangler,1,0.04165750605390686,0.4444444444444443,0.03857506245172604
Melissa Moore,1,0.04165750605390686,0.4444444444444443,0.03857506245172604
Wally George,1,0.04165750605390686,0.4444444444444443,0.03857506245172604
Charlotte J. Helmkamp,1,0.04165750605390686,0.4444444444444443,0.03857506245172604
Jack LaLanne,1,0.04165750605390686,0.4444444444444443,0.03857506245172604
Tommy Swerdlow,1,0.04163425480168298,0.7037037037037036,0.06020735385205972
Dean Devlin,1,0.04163425480168298,0.7037037037037036,0.06020735385205972
Deborah Foreman,1,0.04163425480168298,0.7037037037037036,0.06020735385205972
JoAnn Willette,1,0.04163425480168298,0.7037037037037036,0.06020735385205972
Stacy Peralta,1,0.04163425480168298,0.7037037037037036,0.06020735385205972
Penny Baker,1,0.04163425480168298,0.7037037037037036,0.06020735385205972
Marcia Karr,1,0.04163425480168298,0.7037037037037036,0.06020735385205972
Charlie Thurston,1,0.04161314103543986,0.6543209876543209,0.05608600396993794
Daoud Heidami,1,0.04161314103543986,0.6543209876543209,0.05608600396993794
Jake Choi,1,0.04161314103543986,0.6543209876543209,0.05608600396993794
Jamar Greene,1,0.04161314103543986,0.6543209876543209,0.05608600396993794
Darri Ingolfsson,1,0.04161314103543986,0.6543209876543209,0.05608600396993794
Bobby Kruger,1,0.04161314103543986,0.6543209876543209,0.05608600396993794
Bryan Burton,1,0.04161314103543986,0.6543209876543209,0.05608600396993794
Robert C. Kirk,1,0.04161314103543986,0.6543209876543209,0.05608600396993794
Pun Bandhu,1,0.04161314103543986,0.6543209876543209,0.05608600396993794
Chad Jennings,1,0.04161314103543986,0.6543209876543209,0.05608600396993794
Grant Rosenmeyer,1,0.04161314103543986,0.6543209876543209,0.05608600396993794
Jim Warden,1,0.04161314103543986,0.6543209876543209,0.05608600396993794
Grizz Chapman,1,0.04161314103543986,0.6543209876543209,0.05608600396993794
Frantzy Orisma,1,0.04161314103543986,0.6543209876543209,0.05608600396993794
Carsey Walker Jr.,1,0.04161314103543986,0.6543209876543209,0.05608600396993794
Shauna Mitchell,1,0.04161314103543986,0.6543209876543209,0.05608600396993794
Condola Rashad,1,0.04161314103543986,0.6543209876543209,0.05608600396993794
Rob Falcone,1,0.04161314103543986,0.6543209876543209,0.05608600396993794
Cliff Moylan,1,0.04161314103543986,0.6543209876543209,0.05608600396993794
Matt Walton,1,0.04161314103543986,0.6543209876543209,0.05608600396993794
Daniel K. Isaac,1,0.04161314103543986,0.6543209876543209,0.05608600396993794
David Healy,1,0.04161314103543986,0.6543209876543209,0.05608600396993794
Makhaola Ndebele,1,0.04161314103543986,0.6543209876543209,0.05608600396993794
Razaaq Adoti,1,0.04161220457985545,0.49382716049382713,0.04269403726663486
Ian Hughes,1,0.04161220457985545,0.49382716049382713,0.04269403726663486
Daniel York,1,0.04161220457985545,0.49382716049382713,0.04269403726663486
Al Weaver,1,0.04161220457985545,0.49382716049382713,0.04269403726663486
Yao Chin,1,0.04161220457985545,0.49382716049382713,0.04269403726663486
Naoki Fuji,1,0.04160149626246653,0.5925925925925924,0.05093484399848295
Ken Takakura,1,0.04160149626246653,0.5925925925925924,0.05093484399848295
Norihide Goto,1,0.04160149626246653,0.5925925925925924,0.05093484399848295
Aya Takanashi,1,0.04160149626246653,0.5925925925925924,0.05093484399848295
Kenji Morinaga,1,0.04160149626246653,0.5925925925925924,0.05093484399848295
Hikari Takano,1,0.04160149626246653,0.5925925925925924,0.05093484399848295
Makoto Kuno,1,0.04160149626246653,0.5925925925925924,0.05093484399848295
Rinzoh Suzuki,1,0.04160149626246653,0.5925925925925924,0.05093484399848295
Kosuke Toyohara,1,0.04160149626246653,0.5925925925925924,0.05093484399848295
Tomoko Fujita,1,0.04160149626246653,0.5925925925925924,0.05093484399848295
Carrie Jean Yazel,1,0.04160149626246653,0.5925925925925924,0.05093484399848295
Takanobu Hozumi,1,0.04160149626246653,0.5925925925925924,0.05093484399848295
Cin Chi Cheng,1,0.04160149626246653,0.5925925925925924,0.05093484399848295
Toshi Shioya,1,0.04160149626246653,0.5925925925925924,0.05093484399848295
Todd A. Provence,1,0.04160149626246653,0.5925925925925924,0.05093484399848295
Mary Kohnert,1,0.04160149626246653,0.5925925925925924,0.05093484399848295
Nicholas Cascone,1,0.04160149626246653,0.5925925925925924,0.05093484399848295
Frank Mendoza,1,0.04160149626246653,0.5925925925925924,0.05093484399848295
Shinsuke Aoki,1,0.04160149626246653,0.5925925925925924,0.05093484399848295
Leon Lee,1,0.04160149626246653,0.5925925925925924,0.05093484399848295
Nobuyuki Kariya,1,0.04160149626246653,0.5925925925925924,0.05093484399848295
Adam Vargas,1,0.04160149626246653,0.5925925925925924,0.05093484399848295
Kensuke Toita,1,0.04160149626246653,0.5925925925925924,0.05093484399848295
Satoshi Jinbo,1,0.04160149626246653,0.5925925925925924,0.05093484399848295
Toshizo Fujiwara,1,0.04160149626246653,0.5925925925925924,0.05093484399848295
Scott Plank,1,0.04160149626246653,0.5925925925925924,0.05093484399848295
Michiyo Washizuka,1,0.04160149626246653,0.5925925925925924,0.05093484399848295
Hiro Nagae,1,0.04160149626246653,0.5925925925925924,0.05093484399848295
Makoto Kakeda,1,0.04160149626246653,0.5925925925925924,0.05093484399848295
Katsushi Yamaguchi,1,0.04160149626246653,0.5925925925925924,0.05093484399848295
James Corey Kaufman,1,0.04160149626246653,0.5925925925925924,0.05093484399848295
Jun Hamamura,1,0.04160149626246653,0.5925925925925924,0.05093484399848295
Kinzoh Sakura,1,0.04160149626246653,0.5925925925925924,0.05093484399848295
Masanao Matsuzaki,1,0.04160149626246653,0.5925925925925924,0.05093484399848295
Garry Bassin,1,0.04160149626246653,0.5925925925925924,0.05093484399848295
Rolando Rodriquez,1,0.04160149626246653,0.5925925925925924,0.05093484399848295
Shogo Nakajima,1,0.04160149626246653,0.5925925925925924,0.05093484399848295
Joh Nishimura,1,0.04160149626246653,0.5925925925925924,0.05093484399848295
Yoshimi Imai,1,0.04160149626246653,0.5925925925925924,0.05093484399848295
Charles Fick,1,0.04160149626246653,0.5925925925925924,0.05093484399848295
Bradley Jay Lesley,1,0.04160149626246653,0.5925925925925924,0.05093484399848295
Larry Pennell,1,0.04160149626246653,0.5925925925925924,0.05093484399848295
Ikuko Saiton,1,0.04160149626246653,0.5925925925925924,0.05093484399848295
Mineko Yorozuyo,1,0.04160149626246653,0.5925925925925924,0.05093484399848295
Gail Boggs,1,0.04158381152503617,0.7283950617283949,0.06226584737393415
Armelia McQueen,1,0.04158381152503617,0.7283950617283949,0.06226584737393415
Angelina Estrada,1,0.04158381152503617,0.7283950617283949,0.06226584737393415
Augie Blunt,1,0.04158381152503617,0.7283950617283949,0.06226584737393415
Vivian Bonnell,1,0.04158381152503617,0.7283950617283949,0.06226584737393415
Alma Beltran,1,0.04158381152503617,0.7283950617283949,0.06226584737393415
Amy Walz,1,0.04155269961589935,0.8641975308641974,0.07359637058195474
Erik Van Wyck,1,0.04155269961589935,0.8641975308641974,0.07359637058195474
Anthony Easton,1,0.04155269961589935,0.8641975308641974,0.07359637058195474
Darius Stone,1,0.04155269961589935,0.8641975308641974,0.07359637058195474
Tanya Clarke,1,0.04155269961589935,0.8641975308641974,0.07359637058195474
Jane Jenkins,1,0.04155269961589935,0.8641975308641974,0.07359637058195474
Tracey Toomey,1,0.04155269961589935,0.8641975308641974,0.07359637058195474
Yvonne Thomas,1,0.04155269961589935,0.8641975308641974,0.07359637058195474
Patrick Blindauer,1,0.04155269961589935,0.8641975308641974,0.07359637058195474
Jillie Simon,1,0.04155269961589935,0.8641975308641974,0.07359637058195474
Jesse Doran,1,0.04155269961589935,0.8641975308641974,0.07359637058195474
Teagle F. Bougere,1,0.04155269961589935,0.8641975308641974,0.07359637058195474
Thomas F. Walsh,1,0.04155269961589935,0.8641975308641974,0.07359637058195474
Kent Cassella,1,0.04155269961589935,0.8641975308641974,0.07359637058195474
Vivien Cardone,1,0.04155269961589935,0.8641975308641974,0.07359637058195474
David B. Allen,1,0.04155269961589935,0.8641975308641974,0.07359637058195474
Isadore Rosenfeld,1,0.04155269961589935,0.8641975308641974,0.07359637058195474
Holly Pitrago,1,0.04155269961589935,0.8641975308641974,0.07359637058195474
John Blaylock,1,0.04155269961589935,0.8641975308641974,0.07359637058195474
Jennifer Weedon,1,0.04155269961589935,0.8641975308641974,0.07359637058195474
Marcus Garvey,1,0.04154429240312488,0.7530864197530862,0.06432473155315808
Shameem Ahmad,1,0.04154429240312488,0.7530864197530862,0.06432473155315808
Arsher Ali,1,0.04154429240312488,0.7530864197530862,0.06432473155315808
Karl Seth,1,0.04154429240312488,0.7530864197530862,0.06432473155315808
Adil Mohammed Javed,1,0.04154429240312488,0.7530864197530862,0.06432473155315808
Julia Davis,1,0.04154429240312488,0.7530864197530862,0.06432473155315808
Kevin Eldon,1,0.04154429240312488,0.7530864197530862,0.06432473155315808
Mohammad Aqil,1,0.04154429240312488,0.7530864197530862,0.06432473155315808
Jonathan Maitland,1,0.04154429240312488,0.7530864197530862,0.06432473155315808
Wasim Zakir,1,0.04154429240312488,0.7530864197530862,0.06432473155315808
Waleed Elgadi,1,0.04154429240312488,0.7530864197530862,0.06432473155315808
Baoan Coleman,1,0.041510931608086485,0.6543209876543209,0.056082348871218324
Andy Wood,1,0.041510931608086485,0.6543209876543209,0.056082348871218324
Alain Hocquenghem,1,0.041510931608086485,0.6543209876543209,0.056082348871218324
William Ghent,1,0.041510931608086485,0.6543209876543209,0.056082348871218324
Steve Williams,1,0.041510931608086485,0.6543209876543209,0.056082348871218324
Tom Gehrke,1,0.041510931608086485,0.6543209876543209,0.056082348871218324
Voyo Goric,1,0.041510931608086485,0.6543209876543209,0.056082348871218324
William Rothlein,1,0.041510931608086485,0.6543209876543209,0.056082348871218324
Don Collins,1,0.041510931608086485,0.6543209876543209,0.056082348871218324
Christopher Grant,1,0.041510931608086485,0.6543209876543209,0.056082348871218324
Julia Nickson,1,0.041510931608086485,0.6543209876543209,0.056082348871218324
Anthony Lumia,1,0.041472439454195265,0.6666666666666665,0.057111121066885796
Jim Conroy,1,0.041472439454195265,0.6666666666666665,0.057111121066885796
Allison Bills,1,0.041472439454195265,0.6666666666666665,0.057111121066885796
Emma Kenney,1,0.041472439454195265,0.6666666666666665,0.057111121066885796
Malikha Mallette,1,0.041472439454195265,0.6666666666666665,0.057111121066885796
Todd Cummings,1,0.041472439454195265,0.6666666666666665,0.057111121066885796
Pitbull,1,0.041472439454195265,0.6666666666666665,0.057111121066885796
Helen Hong,1,0.041472439454195265,0.6666666666666665,0.057111121066885796
Glenn Walker Harris Jr.,1,0.04146466930971799,0.7283950617283949,0.062261586743873505
Antonio Quercia,1,0.04142157146535032,0.45679012345679004,0.03959677393285055
Dan Baily,1,0.04142157146535032,0.45679012345679004,0.03959677393285055
Megan Baily,1,0.04142157146535032,0.45679012345679004,0.03959677393285055
Aaron Burns,1,0.04142157146535032,0.45679012345679004,0.03959677393285055
Bobby Motown,1,0.04141945486685472,0.7283950617283949,0.06225996983576144
Ofra Haza,1,0.04141945486685472,0.7283950617283949,0.06225996983576144
Francesca Smith,1,0.04141945486685472,0.7283950617283949,0.06225996983576144
Amick Byram,1,0.04141945486685472,0.7283950617283949,0.06225996983576144
Stephanie Sawyer,1,0.04141945486685472,0.7283950617283949,0.06225996983576144
Aria Curzon,1,0.04141945486685472,0.7283950617283949,0.06225996983576144
Brian Stokes Mitchell,1,0.04141945486685472,0.7283950617283949,0.06225996983576144
Shira Roth,1,0.04141945486685472,0.7283950617283949,0.06225996983576144
John Duda,1,0.041391441268015736,0.6543209876543209,0.05607807579191136
Aeryk Egan,1,0.041391441268015736,0.6543209876543209,0.05607807579191136
Megan Stewart,1,0.041391441268015736,0.6543209876543209,0.05607807579191136
Tressa Thomas,1,0.041391441268015736,0.6543209876543209,0.05607807579191136
Kesha Reed,1,0.041391441268015736,0.6543209876543209,0.05607807579191136
Alexz Johnson,1,0.0413317692041784,0.5679012345679011,0.048864900904767805
Texas Battle,1,0.0413317692041784,0.5679012345679011,0.048864900904767805
Ecstasia Sanders,1,0.0413317692041784,0.5679012345679011,0.048864900904767805
Sam Easton,1,0.0413317692041784,0.5679012345679011,0.048864900904767805
Maggie Ma,1,0.0413317692041784,0.5679012345679011,0.048864900904767805
Jesse Moss,1,0.0413317692041784,0.5679012345679011,0.048864900904767805
Sophie Perry,1,0.04126222432235829,0.802469135802469,0.0684352393866596
Lottie Hamilton,1,0.04126222432235829,0.802469135802469,0.0684352393866596
Andrew Bridgmont,1,0.04126222432235829,0.802469135802469,0.0684352393866596
Brett Brown,1,0.04126222432235829,0.802469135802469,0.0684352393866596
Anthony Skrimshire,1,0.04126222432235829,0.802469135802469,0.0684352393866596
Stuart Benson,1,0.04126222432235829,0.802469135802469,0.0684352393866596
Nicola Victoria Buck,1,0.04126222432235829,0.802469135802469,0.0684352393866596
Oliver Payne,1,0.04126222432235829,0.802469135802469,0.0684352393866596
Rufus Taylor,1,0.04126222432235829,0.802469135802469,0.0684352393866596
Frank Leboeuf,1,0.04126222432235829,0.802469135802469,0.0684352393866596
Sam Houston,1,0.04126222432235829,0.802469135802469,0.0684352393866596
Will Barton,1,0.04126222432235829,0.802469135802469,0.0684352393866596
Thomas Morrison,1,0.04126222432235829,0.802469135802469,0.0684352393866596
Jamie Edwards,1,0.04126222432235829,0.802469135802469,0.0684352393866596
Charlie Cox,1,0.04126222432235829,0.802469135802469,0.0684352393866596
Victoria Emslie,1,0.04126222432235829,0.802469135802469,0.0684352393866596
Nicola Sloane,1,0.04126222432235829,0.802469135802469,0.0684352393866596
Paul Longley,1,0.04126222432235829,0.802469135802469,0.0684352393866596
Tom Prior,1,0.04126222432235829,0.802469135802469,0.0684352393866596
Georg Nikoloff,1,0.04126222432235829,0.802469135802469,0.0684352393866596
Jumaane Brown,1,0.04126222432235829,0.802469135802469,0.0684352393866596
Maxine Peake,1,0.04126222432235829,0.802469135802469,0.0684352393866596
Raffiella Chapman,1,0.04126222432235829,0.802469135802469,0.0684352393866596
Lucy Chappell,1,0.04126222432235829,0.802469135802469,0.0684352393866596
Lucy Challenger,1,0.04126222432235829,0.802469135802469,0.0684352393866596
Delilah Sexton,1,0.04126222432235829,0.802469135802469,0.0684352393866596
Teresa Toigo,1,0.0412411279623528,0.5432098765432097,0.04680136207683718
Patrick Boylan,1,0.0412411279623528,0.5432098765432097,0.04680136207683718
Elmer Soderstrom,1,0.0412411279623528,0.5432098765432097,0.04680136207683718
David Cowen,1,0.0412411279623528,0.5432098765432097,0.04680136207683718
Jonas Marlowe,1,0.0412411279623528,0.5432098765432097,0.04680136207683718
Suzy Southam,1,0.0412411279623528,0.5432098765432097,0.04680136207683718
John Franklin,1,0.0412411279623528,0.5432098765432097,0.04680136207683718
D.G. Johnson,1,0.0412411279623528,0.5432098765432097,0.04680136207683718
Julie Maddalena,1,0.0412411279623528,0.5432098765432097,0.04680136207683718
Dan Snook,1,0.0412411279623528,0.5432098765432097,0.04680136207683718
Anne Marie McEvoy,1,0.0412411279623528,0.5432098765432097,0.04680136207683718
Michael Cavalieri,1,0.04123750050243106,0.6419753086419753,0.05504242202635545
John Paxton,1,0.04123750050243106,0.6419753086419753,0.05504242202635545
Larry Holt,1,0.04123750050243106,0.6419753086419753,0.05504242202635545
Hannes Fritsch,1,0.04123750050243106,0.6419753086419753,0.05504242202635545
Michael Strasser,1,0.04123750050243106,0.6419753086419753,0.05504242202635545
Tom Kennedy,1,0.04123467721068775,0.8641975308641974,0.07358499782196384
Edwin Rochelle,1,0.04123467721068775,0.8641975308641974,0.07358499782196384
Tito Vuolo,1,0.04123467721068775,0.8641975308641974,0.07358499782196384
Jack Mather,1,0.04123467721068775,0.8641975308641974,0.07358499782196384
Billy Wayne,1,0.04123467721068775,0.8641975308641974,0.07358499782196384
Pat Comiskey,1,0.04123467721068775,0.8641975308641974,0.07358499782196384
Barbara Drew,1,0.04123467721068775,0.8641975308641974,0.07358499782196384
Laurie Mitchell,1,0.04123467721068775,0.8641975308641974,0.07358499782196384
Ralph Volkie,1,0.04123467721068775,0.8641975308641974,0.07358499782196384
Frank McLure,1,0.04123467721068775,0.8641975308641974,0.07358499782196384
Dave Barry,1,0.04123467721068775,0.8641975308641974,0.07358499782196384
Joe Palma,1,0.04123467721068775,0.8641975308641974,0.07358499782196384
Fred Sherman,1,0.04123467721068775,0.8641975308641974,0.07358499782196384
Mike Mazurki,1,0.04123467721068775,0.8641975308641974,0.07358499782196384
Carl Sklover,1,0.04123467721068775,0.8641975308641974,0.07358499782196384
Marian Collier,1,0.04123467721068775,0.8641975308641974,0.07358499782196384
Grace Lee Whitney,1,0.04123467721068775,0.8641975308641974,0.07358499782196384
Joan Shawlee,1,0.04123467721068775,0.8641975308641974,0.07358499782196384
Billy Gray,1,0.04123467721068775,0.8641975308641974,0.07358499782196384
James Dime,1,0.04123467721068775,0.8641975308641974,0.07358499782196384
Sandra Warner,1,0.04123467721068775,0.8641975308641974,0.07358499782196384
Edward G. Robinson Jr.,1,0.04123467721068775,0.8641975308641974,0.07358499782196384
Beverly Wills,1,0.04123467721068775,0.8641975308641974,0.07358499782196384
Peggy Ashcroft,1,0.0412267747788045,0.7530864197530862,0.06431337684457435
Michael Culver,1,0.0412267747788045,0.7530864197530862,0.06431337684457435
Nigel Havers,1,0.0412267747788045,0.7530864197530862,0.06431337684457435
Scilla Vannucci,1,0.04122032750838698,0.7283950617283949,0.062252848866866266
Joanna Griffiths,1,0.04122032750838698,0.7283950617283949,0.062252848866866266
Alberto Plebani,1,0.04122032750838698,0.7283950617283949,0.062252848866866266
Helena Makowska,1,0.04122032750838698,0.7283950617283949,0.062252848866866266
Enrico Formichi,1,0.04122032750838698,0.7283950617283949,0.062252848866866266
Alfredo Varelli,1,0.04122032750838698,0.7283950617283949,0.062252848866866266
Carlo Borelli,1,0.04122032750838698,0.7283950617283949,0.062252848866866266
Buddy Baer,1,0.04122032750838698,0.7283950617283949,0.062252848866866266
Anna Arena,1,0.04122032750838698,0.7283950617283949,0.062252848866866266
Alfred Baillou,1,0.04122032750838698,0.7283950617283949,0.062252848866866266
Abraham Sofaer,1,0.04122032750838698,0.7283950617283949,0.062252848866866266
Scott R. Beal,1,0.04122032750838698,0.7283950617283949,0.062252848866866266
Dino Galvani,1,0.04122032750838698,0.7283950617283949,0.062252848866866266
Leslie Bradley,1,0.04122032750838698,0.7283950617283949,0.062252848866866266
Richard McNamara,1,0.04122032750838698,0.7283950617283949,0.062252848866866266
Felix Aylmer,1,0.04122032750838698,0.7283950617283949,0.062252848866866266
Leonardo Scavino,1,0.04122032750838698,0.7283950617283949,0.062252848866866266
Dianora Veiga,1,0.04122032750838698,0.7283950617283949,0.062252848866866266
Robin Hughes,1,0.04122032750838698,0.7283950617283949,0.062252848866866266
Walter Pidgeon,1,0.04122032750838698,0.7283950617283949,0.062252848866866266
Patricia Laffan,1,0.04122032750838698,0.7283950617283949,0.062252848866866266
Bud Spencer,1,0.04122032750838698,0.7283950617283949,0.062252848866866266
Rosalie Crutchley,1,0.04122032750838698,0.7283950617283949,0.062252848866866266
John Ruddock,1,0.04122032750838698,0.7283950617283949,0.062252848866866266
Frank Colson,1,0.04122032750838698,0.7283950617283949,0.062252848866866266
Giovanni Lovatelli,1,0.04122032750838698,0.7283950617283949,0.062252848866866266
Jack George,1,0.04122032750838698,0.7283950617283949,0.062252848866866266
William Tubbs,1,0.04122032750838698,0.7283950617283949,0.062252848866866266
Alfredo Rizzo,1,0.04122032750838698,0.7283950617283949,0.062252848866866266
Nora Swinburne,1,0.04122032750838698,0.7283950617283949,0.062252848866866266
John Myhers,1,0.04122032750838698,0.7283950617283949,0.062252848866866266
Anna Maria Padoan,1,0.04122032750838698,0.7283950617283949,0.062252848866866266
Clelia Matania,1,0.04122032750838698,0.7283950617283949,0.062252848866866266
Carlo Tricoli,1,0.04122032750838698,0.7283950617283949,0.062252848866866266
Ernesto Molinari,1,0.04122032750838698,0.7283950617283949,0.062252848866866266
Kenneth W. Richardson,1,0.04122032750838698,0.7283950617283949,0.062252848866866266
Adriano Ambrogi,1,0.04122032750838698,0.7283950617283949,0.062252848866866266
Alfred Brown,1,0.04122032750838698,0.7283950617283949,0.062252848866866266
David Craig,1,0.04122032750838698,0.7283950617283949,0.062252848866866266
Alessandro Serbaroli,1,0.04122032750838698,0.7283950617283949,0.062252848866866266
Dario Michaelis,1,0.04122032750838698,0.7283950617283949,0.062252848866866266
Giuseppe Varni,1,0.04122032750838698,0.7283950617283949,0.062252848866866266
Louis Payne,1,0.04122032750838698,0.7283950617283949,0.062252848866866266
John Binns,1,0.04122032750838698,0.7283950617283949,0.062252848866866266
Elspeth March,1,0.04122032750838698,0.7283950617283949,0.062252848866866266
Maria Zanoli,1,0.04122032750838698,0.7283950617283949,0.062252848866866266
Strelsa Brown,1,0.04122032750838698,0.7283950617283949,0.062252848866866266
Geoffrey Dunn,1,0.04122032750838698,0.7283950617283949,0.062252848866866266
Nicholas Hannen,1,0.04122032750838698,0.7283950617283949,0.062252848866866266
Lia Di Leo,1,0.04122032750838698,0.7283950617283949,0.062252848866866266
Jack Del Rio,1,0.04122032750838698,0.7283950617283949,0.062252848866866266
Ai Wan,1,0.041218837534445996,0.7160493827160492,0.061222646875258906
Tommy Bush,1,0.041218837534445996,0.7160493827160492,0.061222646875258906
Julia Hsu,1,0.041218837534445996,0.7160493827160492,0.061222646875258906
Robert Littman,1,0.041218837534445996,0.7160493827160492,0.061222646875258906
Larry Sullivan,1,0.041218837534445996,0.7160493827160492,0.061222646875258906
Floella Benjamin,1,0.0412186216970994,0.6666666666666665,0.05710204432139372
Matthew Fenton,1,0.0412186216970994,0.6666666666666665,0.05710204432139372
Harish Patel,1,0.0412186216970994,0.6666666666666665,0.05710204432139372
Margaret John,1,0.0412186216970994,0.6666666666666665,0.05710204432139372
Pandora Colin,1,0.0412186216970994,0.6666666666666665,0.05710204432139372
Tyrone Huggins,1,0.0412186216970994,0.6666666666666665,0.05710204432139372
Hazel Douglas,1,0.0412186216970994,0.6666666666666665,0.05710204432139372
Gabriel Fleary,1,0.0412186216970994,0.6666666666666665,0.05710204432139372
Anna Tolputt,1,0.0412186216970994,0.6666666666666665,0.05710204432139372
T.R. Bowen,1,0.0412186216970994,0.6666666666666665,0.05710204432139372
Chris Hollins,1,0.0412186216970994,0.6666666666666665,0.05710204432139372
Simon Day,1,0.0412186216970994,0.6666666666666665,0.05710204432139372
India de Beaufort,1,0.0412186216970994,0.6666666666666665,0.05710204432139372
David Cann,1,0.0412186216970994,0.6666666666666665,0.05710204432139372
David Milner,1,0.0412186216970994,0.6666666666666665,0.05710204432139372
Denis Lewis,1,0.0412186216970994,0.6666666666666665,0.05710204432139372
Henrietta Clemett,1,0.0412186216970994,0.6666666666666665,0.05710204432139372
Dan Roberts,1,0.04120585248117528,0.5308641975308641,0.045769951885874446
Brian Lonsdale,1,0.04120585248117528,0.5308641975308641,0.045769951885874446
Ricky Gervais,1,0.04120585248117528,0.5308641975308641,0.045769951885874446
Sharon Horgan,1,0.04120585248117528,0.5308641975308641,0.045769951885874446
Michael Schlingmann,1,0.04120585248117528,0.5308641975308641,0.045769951885874446
Sam Lee,1,0.04117940892497037,0.5925925925925924,0.05091974978528953
Steve Yoo,1,0.04117940892497037,0.5925925925925924,0.05091974978528953
Silvio Simac,1,0.04117940892497037,0.5925925925925924,0.05091974978528953
Michael Chan,1,0.04117940892497037,0.5925925925925924,0.05091974978528953
Steven Dasz,1,0.04117940892497037,0.5925925925925924,0.05091974978528953
Tiger Hu Chen,1,0.04117940892497037,0.5925925925925924,0.05091974978528953
Jeremy Marinas,1,0.04117940892497037,0.5925925925925924,0.05091974978528953
Ye Qing,1,0.04117940892497037,0.5925925925925924,0.05091974978528953
Yu Hai,1,0.04117940892497037,0.5925925925925924,0.05091974978528953
Tim Devitt,1,0.04115009333955679,0.6296296296296295,0.05400914756075625
Paula Deen,1,0.04115009333955679,0.6296296296296295,0.05400914756075625
Cut Chemist,1,0.04104837476810454,0.7777777777777777,0.0663672945214713
Peggy Logan,1,0.04104837476810454,0.7777777777777777,0.0663672945214713
Sierra Pitkin,1,0.04104837476810454,0.7777777777777777,0.0663672945214713
Wendy Russell,1,0.04104837476810454,0.7777777777777777,0.0663672945214713
Ashley Whillans,1,0.04104837476810454,0.7777777777777777,0.0663672945214713
Joy Galmut,1,0.04104837476810454,0.7777777777777777,0.0663672945214713
Daniel Clark,1,0.04104837476810454,0.7777777777777777,0.0663672945214713
Kaaren de Zilva,1,0.04104837476810454,0.7777777777777777,0.0663672945214713
Colin McSween,1,0.04104837476810454,0.7777777777777777,0.0663672945214713
Darla Fay,1,0.04104837476810454,0.7777777777777777,0.0663672945214713
Emily Tennant,1,0.04104837476810454,0.7777777777777777,0.0663672945214713
Eve Harlow,1,0.04104837476810454,0.7777777777777777,0.0663672945214713
